family,rho,t,excess_kurtosis,posterior_mean_mse_median,posterior_mean_rel_median,score_mse_median,score_rel_median,score_rel_q90,score_cosine_median,score_max_abs_median
student_t_nu8,0.5,0.6769,1.5,0.0004051790963327115,0.04657266923023788,0.00019019201029421865,0.017191288189676787,0.05171431235145026,0.9999251433015381,0.026355747219813486
student_t_nu8,0.5,0.9821,1.5,0.00012253745006198153,0.03073631158892936,2.3254204657776218e-05,0.0056216522366905886,0.010020717105645036,0.9999908662872025,0.009419432143925821
student_t_nu8,0.5,1.425,1.5,2.099947723515991e-05,0.017317182277737802,1.3684340420023202e-06,0.0012401786733290403,0.0019109002743364016,0.9999993911062531,0.002093142745343557
student_t_nu8,0.5,2.0676,1.5,6.423492979044493e-07,0.006376523005702993,1.0614170094462474e-08,0.0001140461226704456,0.00014897879089993362,0.9999999943038002,0.0002474501242576421
student_t_nu8,0.5,3.0,1.5,7.264904839092176e-09,0.0012750097153612085,1.8097505952839544e-11,4.245540836602561e-06,5.813413638729144e-06,0.999999999993274,7.243984369617595e-06
gauss_mix_kappa0.3,0.5,0.05,-0.18,4.3774059717406806e-05,0.007166241733876774,0.004373759956626503,0.06029779333771641,0.07006381746082316,0.998600559195348,0.22024778676289714
gauss_mix_kappa0.3,0.5,0.0725,-0.18,8.351253147341937e-05,0.00982088363229125,0.003965106504186447,0.05690430877080854,0.06541662109970352,0.9989069323984623,0.16945048626838188
gauss_mix_kappa0.3,0.5,0.1053,-0.18,8.131146593107991e-05,0.010763147369029624,0.0018265454555830484,0.03755521297662823,0.05740018226705936,0.9993193860081413,0.11661954425730714
gauss_mix_kappa0.3,0.5,0.1527,-0.18,7.0958404017924e-05,0.011817752663533451,0.0007549059870185766,0.025665046773266142,0.03483369011902425,0.9997099232056315,0.08165004686718946
gauss_mix_kappa0.3,0.5,0.2216,-0.18,0.00011542325924594266,0.01101890212189804,0.0005780914253382168,0.022595999125431178,0.026738911184891634,0.9997617927863699,0.07823396508335256
gauss_mix_kappa0.3,0.5,0.3215,-0.18,7.745739418214535e-05,0.01166074468594408,0.00018102099050575402,0.013227945758509312,0.019552501343449092,0.9999189071441192,0.04168955516557171
gauss_mix_kappa0.3,0.5,0.4665,-0.18,7.301048643378887e-05,0.011642958558498607,7.804468510904592e-05,0.008455439846693983,0.015052327118410215,0.9999669772962889,0.027882369230785686
