family,t,half_width,n_grid,score_rel,dlogev_per_site,forward_edge_max,forward_edge_mean,belief_edge_max,belief_edge_mean,zero_frac,shifted
student,0.1053,10.0,201,1.9108229163755545e-15,4.1522341120980855e-14,1.2976768686598502e-05,1.2342415759295633e-06,8.053401498137437e-18,1.3858049175890354e-20,0.0,1
student,0.1053,10.0,401,1.9220778013592762e-15,2.353672812205332e-14,1.4183128656351417e-05,1.340334832537781e-06,1.372059615881503e-17,2.3824114466303125e-20,0.0,1
student,0.1053,10.0,801,2.0425296883183767e-15,2.375877272697835e-14,1.4790619617677471e-05,1.3935781845257484e-06,1.7478893984221124e-17,3.046922108088711e-20,0.0,1
student,0.1527,6.0,201,0.07560745767497916,0.0035940043145887834,0.01771421485225882,0.00018208255601502842,0.5009234661064732,0.0020470708764669604,0.0,1
student,0.1527,6.0,401,0.07567102931473335,0.003592364230472711,0.019527493639751054,0.0002001290931197714,0.5265118365006145,0.0022149281022208903,0.0,1
student,0.1527,6.0,801,0.07568695248978886,0.0035919543745186466,0.020460188704355165,0.00020926679330287998,0.5392004849300133,0.0022991276947973587,0.0,1
student,0.1527,8.0,201,0.00011735147878041621,8.926994361502238e-07,0.0014361946569870058,8.620014814043886e-06,0.003921164349919811,4.1000411640525105e-06,0.0,1
student,0.1527,8.0,401,0.0001157985254931333,8.78252774283439e-07,0.0015971345877385643,9.42593261174801e-06,0.00454700244238019,4.765823734094663e-06,0.0,1
student,0.1527,8.0,801,0.00011540954751768838,8.746305035778335e-07,0.0016790547111416353,9.832203618858021e-06,0.004873534796928279,5.113968223225877e-06,0.0,1
student,0.1527,10.0,201,4.359421195931156e-12,5.728750807065808e-14,3.772898222844776e-05,1.214418650615927e-06,5.81660710340909e-10,5.686170295660446e-13,0.0,1
student,0.1527,10.0,401,4.080198856003724e-12,3.863576125695545e-14,4.143582228042366e-05,1.3191283333171388e-06,7.838123602544648e-10,7.662914974326081e-13,0.0,1
student,0.1527,10.0,801,4.009192419594595e-12,3.8191672047105385e-14,4.330839748562797e-05,1.371687153424936e-06,9.007429923756944e-10,8.806388289106889e-13,0.0,1
student,0.2216,6.0,201,0.03290237923329433,0.0014279227212754542,0.0031299639712393757,0.00012357082407269974,0.16719602009632456,0.0011440358910173249,0.0,1
student,0.2216,6.0,401,0.032890512427176735,0.0014256058018016216,0.0034549222061104525,0.00013559588620022238,0.18004999222362067,0.0012535889310338183,0.0,1
student,0.2216,6.0,801,0.032887549511996524,0.0014250265014765784,0.0036195212424135204,0.00014166552265775764,0.1864538149279364,0.001308744990570914,0.0,1
student,0.2216,8.0,201,9.827771206468152e-06,1.0574051501066606e-07,7.859207238981274e-05,6.237980083327604e-06,0.0002327134659551926,5.589949097931293e-07,0.0,1
student,0.2216,8.0,401,9.670856869027829e-06,1.0380961268374733e-07,8.641785249756383e-05,6.790945265272311e-06,0.00027259436086121463,6.562672153374947e-07,0.0,1
student,0.2216,8.0,801,9.63151211026764e-06,1.0332512689892326e-07,9.03744876638798e-05,7.068842410240882e-06,0.00029358448184758446,7.075622513456289e-07,0.0,1
student,0.2216,10.0,201,2.635279632040591e-13,4.3076653355456074e-14,6.426928036910057e-06,1.1015986315550293e-06,2.5648250904951227e-11,4.930589267458155e-14,0.0,1
student,0.2216,10.0,401,2.479373863635513e-13,2.531308496145357e-14,7.008455927252214e-06,1.1957727444567014e-06,3.4262241138043676e-11,6.616987872122816e-14,0.0,1
student,0.2216,10.0,801,2.4403360026029813e-13,2.531308496145357e-14,7.300912252259133e-06,1.243024153566275e-06,3.922535509234439e-11,7.591412330728052e-14,0.0,1
student,0.3215,6.0,201,0.040870412863439946,0.0019909990524347165,0.003303139599085973,0.00010331506149359167,0.16921167859462838,0.0011746266231156559,0.0,1
student,0.3215,6.0,401,0.04086792745038486,0.0019889873635323685,0.0036453259234818167,0.00011335760240860207,0.1813106002854779,0.0012827523815632069,0.0,1
student,0.3215,6.0,801,0.04086730805055099,0.0019884843591522205,0.0038188552364418708,0.00011842843330176904,0.1873408618332683,0.0013371433427635934,0.0,1
student,0.3215,8.0,201,0.00043424066219369605,4.588548586870189e-06,0.00014453724586673764,5.837216155872473e-06,0.0066740525869112485,9.268658037376552e-06,0.0,1
student,0.3215,8.0,401,0.0004322230049695563,4.559274955129311e-06,0.00015995149422081182,6.3616821815277516e-06,0.007467064256408368,1.0421454582137233e-05,0.0,1
student,0.3215,8.0,801,0.00043171842347740195,4.551949325914961e-06,0.00016778127775039317,6.6254933556905615e-06,0.00787059873918796,1.1010680697105727e-05,0.0,1
student,0.3215,10.0,201,8.913456277478203e-09,5.0079718150186636e-11,8.786699044917595e-06,1.0062770218047846e-06,4.240923922388826e-07,4.76515834096906e-10,0.0,1
student,0.3215,10.0,401,8.664217636130939e-09,4.859934676915145e-11,9.596258152643103e-06,1.09219565660544e-06,5.180362358241295e-07,5.820483658281763e-10,0.0,1
student,0.3215,10.0,801,8.601502878266862e-09,4.8231418858790676e-11,1.000377174331124e-05,1.1353045339864156e-06,5.690496656449244e-07,6.39362160883147e-10,0.0,1
student,0.4665,6.0,201,0.057409572775758755,0.0041390970063293064,0.003226022212284855,8.610358020608885e-05,0.12837194369832108,0.0017416782638008067,0.0,1
student,0.4665,6.0,401,0.05740122992251162,0.004136592675378692,0.0035602454404174582,9.445755257081467e-05,0.13782847738095597,0.0018947646388830612,0.0,1
student,0.4665,6.0,801,0.05739914566246345,0.004135966551079839,0.003730052574600366,9.867559960188994e-05,0.14255030249909442,0.0019716220734466872,0.0,1
student,0.4665,8.0,201,0.002218012010791943,5.3678725763894874e-05,0.0003096819052756735,5.590127059825142e-06,0.01473909515678307,6.049286866677065e-05,0.0,1
student,0.4665,8.0,401,0.0022141447931150905,5.352575200645582e-05,0.00034373597536797,6.100674480750218e-06,0.016174482359394227,6.687257015234041e-05,0.0,1
student,0.4665,8.0,801,0.0022131780885185125,5.348749409028741e-05,0.00036112633285843366,6.357864486925693e-06,0.016896589361152,7.009878528903445e-05,0.0,1
student,0.4665,10.0,201,3.008797391153394e-06,3.1477079609487646e-08,2.0708937789475973e-05,9.445000090902026e-07,5.48047975124595e-05,1.1538149709191297e-07,0.0,1
student,0.4665,10.0,401,2.976808136913746e-06,3.108203872059789e-08,2.2922030235612742e-05,1.0255209238920637e-06,6.300145782463465e-05,1.334134277010625e-07,0.0,1
student,0.4665,10.0,801,2.9687946647084774e-06,3.0983019705388415e-08,2.4048253388947954e-05,1.0661897449947738e-06,6.726218221603955e-05,1.4282840744517135e-07,0.0,1
student,0.6769,6.0,201,0.044447066291986255,0.0031580271148481387,0.0010252533919023797,5.195681641784602e-05,0.08063085067901293,0.0010803644195106984,0.0,1
student,0.6769,6.0,401,0.04444095903122776,0.0031565287786810003,0.0011299339421927642,5.6905744590473505e-05,0.08653949198825958,0.0011748855454603601,0.0,1
student,0.6769,6.0,801,0.04443943277485956,0.0031561541575269025,0.0011829561545824035,5.940249200500107e-05,0.0894898973320328,0.001222336602531785,0.0,1
student,0.6769,8.0,201,0.005206255658817695,0.0001289949829312853,9.681590630408747e-05,4.363359425388323e-06,0.027224447122377635,8.752879321454374e-05,0.0,1
student,0.6769,8.0,401,0.0052033270633871686,0.0001288277677109484,0.00010689912666563486,4.7595967325113815e-06,0.029545724599900177,9.578036218480248e-05,0.0,1
student,0.6769,8.0,801,0.005202595092687214,0.0001287859570369143,0.00011201638784778341,4.959212362597521e-06,0.03070765053229111,9.993193549164894e-05,0.0,1
student,0.6769,10.0,201,9.43854229999704e-05,1.0400994843173805e-06,8.20275284206867e-06,8.1406601595668e-07,0.0010925749183371312,1.7726915840911915e-06,0.0,1
student,0.6769,10.0,401,9.401243142829461e-05,1.0347808023780658e-06,9.00129979673847e-06,8.838420137154654e-07,0.0012187831494158393,1.98554039500629e-06,0.0,1
student,0.6769,10.0,801,9.391913620968412e-05,1.0334499349617943e-06,9.404701813394133e-06,9.188755963646969e-07,0.0012829551296573097,2.094123564322265e-06,0.0,1
student,0.9821,6.0,201,0.0296517068502168,0.0021206293868243353,0.0009917019438198896,2.778183957776722e-05,0.029470688270504263,0.0005407592890395337,0.0,1
student,0.9821,6.0,401,0.029648007935875402,0.0021199320749154538,0.0010933086953553717,3.036458446233688e-05,0.03175647180130178,0.00058746554172124,0.0,1
student,0.9821,6.0,801,0.02964708332557498,0.0021197577293725622,0.0011448215919756264,3.16662739928371e-05,0.03289975811240709,0.0006109043670347336,0.0,1
student,0.9821,8.0,201,0.006995887256606819,0.00023299316551494975,0.00019064077289932105,3.1997580581909555e-06,0.014750531870283808,9.34949708688415e-05,0.0,1
student,0.9821,8.0,401,0.006994322759124387,0.00023286440251935048,0.00021128088943868795,3.4886029317461052e-06,0.015926239848708803,0.00010161548792011457,0.0,1
student,0.9821,8.0,801,0.0069939317063725335,0.00023283220984482433,0.00022181165509807126,3.634182644160722e-06,0.016514364218536227,0.00010569035544980621,0.0,1
student,0.9821,10.0,201,0.0007199302206233844,1.3100269149024513e-05,4.1286509674693005e-05,7.216815326754601e-07,0.003230914604304261,1.0176856466384696e-05,0.0,1
student,0.9821,10.0,401,0.0007191658033811838,1.3079171419683178e-05,4.583369448775633e-05,7.848687602244094e-07,0.0035265952870487047,1.1163412545209258e-05,0.0,1
student,0.9821,10.0,801,0.000718974697261871,1.307389579086049e-05,4.815861609819995e-05,8.166750260620004e-07,0.0036750497023124162,1.1660293193002368e-05,0.0,1
student,1.425,6.0,201,0.017540745087544943,0.0010055094781256102,0.00012095349102245751,1.3793677178977845e-05,0.0067799057302818985,0.00015980941258158458,0.0,1
student,1.425,6.0,401,0.01753934910666807,0.0010053198345523207,0.0001328638475830756,1.5024316673029713e-05,0.007342999695469385,0.00017341471672948798,0.0,1
student,1.425,6.0,801,0.01753900012185732,0.0010052724199325347,0.0001388832584686759,1.564336205461533e-05,0.007625257135296623,0.00018023973836958285,0.0,1
student,1.425,8.0,201,0.008301942991681688,0.00029522793399738845,1.3169183504213483e-05,2.0385336281276695e-06,0.005036166879790528,5.607272800036965e-05,0.0,1
student,1.425,8.0,401,0.00830140598783196,0.000295179109731869,1.4483886837955348e-05,2.2143884609264003e-06,0.005421715326083929,6.061590815137367e-05,0.0,1
student,1.425,8.0,801,0.008301271781236375,0.00029516690453124106,1.5150491078476182e-05,2.302770498037978e-06,0.005614546070060143,6.289280915330697e-05,0.0,1
student,1.425,10.0,201,0.002765021192465211,7.116333750945003e-05,2.8012232388477125e-06,5.428925065540322e-07,0.003509058639593323,2.412873782161788e-05,0.0,1
student,1.425,10.0,401,0.0027645409038509253,7.113992122986801e-05,3.108307887431319e-06,5.887442709615125e-07,0.003782073304365149,2.60977008687448e-05,0.0,1
student,1.425,10.0,801,0.0027644208542257536,7.113406737913053e-05,3.2663874962952847e-06,6.117666185354842e-07,0.003918600850070649,2.708401711595821e-05,0.0,1
student,2.0676,6.0,201,0.0020216609937325747,0.00013978898363609105,2.592722189088241e-05,9.850910238075686e-06,0.0009152419408018196,2.2710707977201815e-05,0.0,1
student,2.0676,6.0,401,0.0020215171327327103,0.0001397606574951027,2.8346034839431767e-05,1.0704963708440072e-05,0.000987209413805836,2.4661594798382002e-05,0.0,1
student,2.0676,6.0,801,0.0020214811671313703,0.00013975357529960597,2.9565480614145547e-05,1.1134014224589809e-05,0.0010232226827484364,2.5640557885833977e-05,0.0,1
student,2.0676,8.0,201,0.0011887558936449578,4.740405232950273e-05,3.4358351406238764e-06,1.690726857951962e-06,0.0008477317974284278,6.903094802047195e-06,0.0,1
student,2.0676,8.0,401,0.0011887121023976491,4.739814513654572e-05,3.755249981410961e-06,1.8334220039226628e-06,0.0009108185023777148,7.462586734006369e-06,0.0,1
student,2.0676,8.0,801,0.0011887011588362772,4.7396668450883084e-05,3.916606446508475e-06,1.9050442920768927e-06,0.0009423765254325485,7.743047231025513e-06,0.0,1
student,2.0676,10.0,201,0.0005880171816599969,1.7062215771135314e-05,8.532379649762766e-07,4.856634433202989e-07,0.0009854856731829971,3.944326604367551e-06,0.0,1
student,2.0676,10.0,401,0.0005880024933259391,1.706001127677048e-05,9.31424887328954e-07,5.260923459428254e-07,0.001056811846337945,4.2503097455178275e-06,0.0,1
student,2.0676,10.0,801,0.0005879988256293496,1.7059460242441205e-05,9.709412369805181e-07,5.463710157153486e-07,0.0010924829304848227,4.403561453049823e-06,0.0,1
student,3.0,6.0,201,5.089637656494e-05,3.8602763859474365e-05,1.0901792886243088e-05,9.340262132726192e-06,3.2821028597228206e-05,9.317657460524393e-06,0.0,1
student,3.0,6.0,401,5.08857788119498e-05,3.859023709562592e-05,1.1856150782121257e-05,1.0145798111030087e-05,3.560825071390489e-05,1.0129437413559384e-05,0.0,1
student,3.0,6.0,801,5.088312914379385e-05,3.8587105049892045e-05,1.2335869514436455e-05,1.0550374827171877e-05,3.7006116595692185e-05,1.0536969387220332e-05,0.0,1
student,3.0,8.0,201,1.5146585588969732e-05,7.184652140113101e-06,1.8260836282467666e-06,1.644208312202803e-06,9.724570624348476e-06,1.7207783205158272e-06,0.0,1
student,3.0,8.0,401,1.5144187387307681e-05,7.182687425055789e-06,1.9818623300097243e-06,1.7824788911943704e-06,1.0512370956419205e-05,1.8659327880792515e-06,0.0,1
student,3.0,8.0,801,1.5143587864290535e-05,7.182196246624528e-06,2.0601207304163468e-06,1.851864595547685e-06,1.0907071799011998e-05,1.9387478651616597e-06,0.0,1
student,3.0,10.0,201,4.592801743296832e-06,1.5711519241179417e-06,5.167232085205384e-07,4.776348340828998e-07,4.672253476146795e-06,5.198909024292307e-07,0.0,1
student,3.0,10.0,401,4.591876416625442e-06,1.5706110252367012e-06,5.60153740322115e-07,5.172988128745355e-07,5.040979201458971e-06,5.630174764531705e-07,0.0,1
student,3.0,10.0,801,4.591645102069507e-06,1.5704758000723018e-06,5.819590043667737e-07,5.371900615057849e-07,5.225602036368183e-06,5.846398621343439e-07,0.0,1
bimodal,0.05,6.0,201,8.803335184137185e-16,4.4297898682543746e-14,5.007358324911295e-09,1.5647994765347797e-10,8.933978183415556e-53,8.724999511066115e-56,0.0,0
bimodal,0.05,6.0,401,8.554835701773685e-16,2.9531932455029164e-14,5.706777973820522e-09,1.783368116818913e-10,3.528480211102774e-52,3.44594894267174e-55,0.0,0
bimodal,0.05,6.0,801,7.557653954920626e-16,5.906386491005833e-14,6.0684863491396475e-09,1.8964019841061398e-10,6.374123008867529e-52,6.225035934075387e-55,0.0,0
bimodal,0.05,8.0,201,1.070497273715188e-15,3.708144902248023e-14,1.0160023906008359e-14,3.175007470627612e-16,9.113492686890344e-122,8.899995221276955e-125,0.0,0
bimodal,0.05,8.0,401,1.0343904737560046e-15,3.708144902248023e-14,1.2297152298763555e-14,3.842860093363611e-16,2.4362348319575e-120,2.3791634952978636e-123,0.0,0
bimodal,0.05,8.0,801,8.773740540159486e-16,5.928590951498336e-14,1.3451887568885792e-14,4.20371486527681e-16,9.946349554339425e-120,9.71334815627063e-123,0.0,0
bimodal,0.05,10.0,201,1.2943906371287514e-15,4.1522341120980855e-14,4.562772340260218e-22,1.4258663563313182e-23,7.954993880656685e-221,7.768555455246599e-224,0.0002769356343283582,0
bimodal,0.05,10.0,401,8.231527405008146e-16,2.375877272697835e-14,6.054347283029152e-22,1.89198352594661e-23,3.522339465869303e-218,3.4397878340307244e-221,0.00025570838528678305,0
bimodal,0.05,10.0,801,8.674451607125992e-16,2.3869795029440866e-14,6.910461802997053e-22,2.159519313436579e-23,5.321025629164456e-217,5.196319088553071e-220,0.00024261665106117353,0
bimodal,0.0725,6.0,201,7.216928001373586e-16,4.440892098500626e-14,5.007358324911295e-09,1.5647994765347797e-10,7.180445775395801e-40,7.02368531110714e-43,0.0,0
bimodal,0.0725,6.0,401,7.698762943759788e-16,2.964295475749168e-14,5.706777973820522e-09,1.783368116818913e-10,1.7908075086715716e-39,1.7519567038346005e-42,0.0,0
bimodal,0.0725,6.0,801,6.368503635807124e-16,5.917488721252084e-14,6.0684863491396475e-09,1.8964019841061398e-10,2.6778746284919418e-39,2.6199419029385626e-42,0.0,0
bimodal,0.0725,8.0,201,9.789972506136666e-16,3.7192471324942744e-14,1.0160023906008359e-14,3.175007470627612e-16,1.38128599680155e-89,1.3489141855854138e-92,0.0,0
bimodal,0.0725,8.0,401,8.7276908633284395e-16,3.7192471324942744e-14,1.2297152298763555e-14,3.842860093363611e-16,1.3084578298242928e-88,1.277793130659071e-91,0.0,0
bimodal,0.0725,8.0,801,7.34456235847444e-16,5.939693181744587e-14,1.3451887568885792e-14,4.20371486527681e-16,3.404280538530536e-88,3.324499031846753e-91,0.0,0
bimodal,0.0725,10.0,201,8.96482802987519e-16,4.1744385725905886e-14,4.562772340260218e-22,1.4258663563313182e-23,7.5776405516864285e-162,7.400039603502451e-165,0.0,0
bimodal,0.0725,10.0,401,7.362863915574236e-16,2.375877272697835e-14,6.054347283029152e-22,1.89198352594661e-23,5.3896080892039384e-160,5.2632891516514213e-163,0.0,0
bimodal,0.0725,10.0,801,7.525900208585485e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519313436579e-23,3.4306456728300537e-159,3.350239916325816e-162,0.0,0
bimodal,0.1053,6.0,201,5.94608651736047e-16,4.440892098500626e-14,5.007358324911295e-09,1.5647994765347867e-10,5.933763806615155e-30,5.949730791027383e-33,0.0,0
bimodal,0.1053,6.0,401,6.2100400779662955e-16,2.9531932455029164e-14,5.706777973820522e-09,1.7833681168189236e-10,1.0994059389072919e-29,1.1042814472692211e-32,0.0,0
bimodal,0.1053,6.0,801,5.452384600641734e-16,5.928590951498336e-14,6.0684863491396475e-09,1.8964019841061525e-10,1.451953177977515e-29,1.4595076422177926e-32,0.0,0
bimodal,0.1053,8.0,201,8.18870759558729e-16,3.708144902248023e-14,1.0160023906008359e-14,3.175007470627612e-16,1.0630009683303556e-65,1.0381012756861687e-68,0.0,0
bimodal,0.1053,8.0,401,6.580828557423401e-16,3.708144902248023e-14,1.2297152298763555e-14,3.842860093363611e-16,4.753004761786884e-65,4.641682343747418e-68,0.0,0
bimodal,0.1053,8.0,801,6.033111212325046e-16,5.928590951498336e-14,1.3451887568885792e-14,4.20371486527681e-16,9.04051010387335e-65,8.828778376476625e-68,0.0,0
bimodal,0.1053,10.0,201,6.369101741955356e-16,4.1522341120980855e-14,4.562772340260218e-22,1.4258663563313182e-23,8.466455095309e-118,8.268022560527503e-121,0.0,0
bimodal,0.1053,10.0,401,5.892147366163587e-16,2.375877272697835e-14,6.054347283029152e-22,1.89198352594661e-23,1.5850557504615408e-116,1.5479060078761898e-119,0.0,0
bimodal,0.1053,10.0,801,5.919565517554018e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519313436579e-23,5.530713905642917e-116,5.401087804583267e-119,0.0,0
bimodal,0.1527,6.0,201,4.095275678768024e-16,4.440892098500626e-14,5.007358324911295e-09,1.5647994800982976e-10,4.871254580825187e-21,4.7627685910297265e-24,0.0,0
bimodal,0.1527,6.0,401,4.316696747202312e-16,2.9753977059954195e-14,5.706777973820522e-09,1.7833681217035722e-10,7.255053668364331e-21,7.09417240563195e-24,0.0,0
bimodal,0.1527,6.0,801,4.0999117541441034e-16,5.928590951498336e-14,6.0684863491396475e-09,1.8964019897593835e-10,8.718664488318486e-21,8.525714144118811e-24,0.0,0
bimodal,0.1527,8.0,201,6.681552594951769e-16,3.708144902248023e-14,1.0160023906008359e-14,3.175007470627612e-16,4.3617909270274096e-46,4.2595633990534985e-49,0.0,0
bimodal,0.1527,8.0,401,5.000345344372086e-16,3.68594044175552e-14,1.2297152298763555e-14,3.842860093363611e-16,1.1741173672947185e-45,1.1465995934790075e-48,0.0,0
bimodal,0.1527,8.0,801,4.50816525789996e-16,5.906386491005833e-14,1.3451887568885792e-14,4.20371486527681e-16,1.8120226319558548e-45,1.769554335331073e-48,0.0,0
bimodal,0.1527,10.0,201,4.50442314066983e-16,4.1744385725905886e-14,4.562772340260218e-22,1.4258663563313182e-23,2.2029677791453156e-83,2.1513357220009973e-86,0.0,0
bimodal,0.1527,10.0,401,4.498718371394195e-16,2.398081733190338e-14,6.054347283029152e-22,1.89198352594661e-23,1.558262957682919e-82,1.5217411697698744e-85,0.0,0
bimodal,0.1527,10.0,801,4.51191664634494e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519313436579e-23,3.5858263759629685e-82,3.5017835706739183e-85,0.0,0
bimodal,0.2216,6.0,201,3.1969252171393015e-16,4.440892098500626e-14,5.007358324911295e-09,1.564880708270852e-10,3.6957234919269704e-15,3.875361296992396e-18,0.0,0
bimodal,0.2216,6.0,401,3.2541155928304e-16,2.9753977059954195e-14,5.706777973820522e-09,1.783473484694273e-10,5.056037880235069e-15,5.299796815899219e-18,0.0,0
bimodal,0.2216,6.0,801,2.917260840030851e-16,5.906386491005833e-14,6.0684863491396475e-09,1.8965208478293214e-10,5.850431816449744e-15,6.131458349210899e-18,0.0,0
bimodal,0.2216,8.0,201,5.350921028938271e-16,3.68594044175552e-14,1.0160023906008359e-14,3.175007470631278e-16,8.287938073081844e-35,9.89786145465641e-38,0.0,0
bimodal,0.2216,8.0,401,3.481326120413782e-16,3.68594044175552e-14,1.2297152298763555e-14,3.8428600933699027e-16,1.7213292092021114e-34,2.0472450457133146e-37,0.0,0
bimodal,0.2216,8.0,801,3.5652167737942455e-16,5.906386491005833e-14,1.3451887568885792e-14,4.203714865284826e-16,2.385468944615927e-34,2.8322993689728786e-37,0.0,0
bimodal,0.2216,10.0,201,3.236675220408072e-16,4.1522341120980855e-14,4.562772340260218e-22,1.4258663563313182e-23,1.50739544291551e-63,2.6476479013978e-66,0.0,0
bimodal,0.2216,10.0,401,3.141924964982968e-16,2.375877272697835e-14,6.054347283029152e-22,1.89198352594661e-23,5.976023174484979e-63,1.070938545012751e-65,0.0,0
bimodal,0.2216,10.0,801,3.3790019883235106e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519313436579e-23,1.0818905476905992e-62,1.9551920794008813e-65,0.0,0
bimodal,0.3215,6.0,201,2.727376314593315e-16,4.440892098500626e-14,5.007358324911295e-09,1.5648877847128029e-10,6.687676934354478e-15,8.938549962099424e-18,0.0,0
bimodal,0.3215,6.0,401,2.7492384222280067e-16,2.9753977059954195e-14,5.706777973820522e-09,1.7834813931951332e-10,8.593057043733601e-15,1.1521646171305855e-17,0.0,0
bimodal,0.3215,6.0,801,2.535988801273595e-16,5.928590951498336e-14,6.0684863491396475e-09,1.8965291222853174e-10,9.663827681992573e-15,1.2976331322532797e-17,0.0,0
bimodal,0.3215,8.0,201,4.806006008514707e-16,3.708144902248023e-14,1.0160023906008359e-14,3.1750074708500764e-16,6.733362510385417e-30,7.050846239714221e-33,0.0,0
bimodal,0.3215,8.0,401,2.969098708429829e-16,3.708144902248023e-14,1.2297152298763555e-14,3.842860093731579e-16,1.1311055610777572e-29,1.1865802601018716e-32,0.0,0
bimodal,0.3215,8.0,801,2.909585914742604e-16,5.928590951498336e-14,1.3451887568885792e-14,4.203714865738416e-16,1.432744777550591e-29,1.5042041031906137e-32,0.0,0
bimodal,0.3215,10.0,201,2.8287799223334435e-16,4.1744385725905886e-14,4.562772340260218e-22,1.4258663563313182e-23,4.015655888092661e-51,3.965696313499149e-54,0.0,0
bimodal,0.3215,10.0,401,2.8917564693049133e-16,2.375877272697835e-14,6.054347283029152e-22,1.89198352594661e-23,1.0588766169569939e-50,1.046161176244285e-53,0.0,0
bimodal,0.3215,10.0,801,3.018639193858435e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519313436579e-23,1.6208210394810504e-50,1.6016565830867518e-53,0.0,0
bimodal,0.4665,6.0,201,7.104622009417063e-13,4.8405723873656825e-14,5.007358324911295e-09,1.5665027140556294e-10,3.2388440906807805e-11,3.211507854955224e-14,0.0,0
bimodal,0.4665,6.0,401,6.93568637063199e-13,3.352873534367973e-14,5.706777973820522e-09,1.7855235577130858e-10,3.909909809787314e-11,3.878292326393145e-14,0.0,0
bimodal,0.4665,6.0,801,6.893234880442304e-13,6.306066779870889e-14,6.0684863491396475e-09,1.898806626383264e-10,4.271634344769441e-11,4.237813742448213e-14,0.0,0
bimodal,0.4665,8.0,201,4.245606251487483e-16,3.68594044175552e-14,1.0160023906008359e-14,3.175007812622231e-16,6.670825744378451e-22,6.522317944760426e-25,0.0,0
bimodal,0.4665,8.0,401,2.344824151206481e-16,3.68594044175552e-14,1.2297152298763555e-14,3.8428606414224176e-16,9.529625064684671e-22,9.31784816280922e-25,0.0,0
bimodal,0.4665,8.0,801,2.162630928111705e-16,5.906386491005833e-14,1.3451887568885792e-14,4.2037155443934165e-16,1.1244308740916861e-21,1.099462780384049e-24,0.0,0
bimodal,0.4665,10.0,201,2.491133287025907e-16,4.1300296516055823e-14,4.562772340260218e-22,1.4258663563314974e-23,5.8896939858859335e-37,5.752172153955308e-40,0.0,0
bimodal,0.4665,10.0,401,2.4833701032808163e-16,2.353672812205332e-14,6.054347283029152e-22,1.8919835259470313e-23,1.1178154992835137e-36,1.0917200465860413e-39,0.0,0
bimodal,0.4665,10.0,801,2.5566474564571616e-16,2.353672812205332e-14,6.910461802997053e-22,2.1595193134371935e-23,1.4916712438268471e-36,1.4568510761779724e-39,0.0,0
bimodal,0.6769,6.0,201,1.0222096454733387e-09,9.227951736079376e-12,7.756258588289359e-09,1.6592132598992627e-10,3.467487795787695e-08,3.62420135291548e-11,0.0,0
bimodal,0.6769,6.0,401,1.0094383570304385e-09,9.090062036420932e-12,9.688625546632831e-09,1.9014477949003656e-10,4.026642053431661e-08,4.2131905033985396e-11,0.0,0
bimodal,0.6769,6.0,801,1.0062367234021057e-09,9.088507724186456e-12,1.0748588640197881e-08,2.0274693917826613e-10,4.3197073614167536e-08,4.5222069460345e-11,0.0,0
bimodal,0.6769,8.0,201,2.9848372326534633e-16,3.708144902248023e-14,1.0160023906008359e-14,3.176002921063595e-16,6.523864525083605e-16,6.486088810632666e-19,0.0,0
bimodal,0.6769,8.0,401,1.691701199419808e-16,3.708144902248023e-14,1.2297152298763555e-14,3.844415338579842e-16,8.452546649979668e-16,8.405640115246614e-19,0.0,0
bimodal,0.6769,8.0,801,1.6591696004130875e-16,5.906386491005833e-14,1.3451887568885792e-14,4.205624553639755e-16,9.542360537378666e-16,9.490473900642792e-19,0.0,0
bimodal,0.6769,10.0,201,1.9253761943076392e-16,4.1522341120980855e-14,4.562772340260218e-22,1.42586644799006e-23,7.272425225764948e-27,7.144637402743381e-30,0.0,0
bimodal,0.6769,10.0,401,1.9114046684923215e-16,2.375877272697835e-14,6.054347283029152e-22,1.8919837309169368e-23,1.1351807759678248e-26,1.1153546513880486e-29,0.0,0
bimodal,0.6769,10.0,801,1.9082495222469993e-16,2.375877272697835e-14,6.910461802997053e-22,2.159519607693334e-23,1.392887163461539e-26,1.3686258701812802e-29,0.0,0
bimodal,0.9821,6.0,201,2.960656787406024e-10,5.937028646485487e-12,5.007358324911295e-09,1.606272983796933e-10,8.317403949596185e-09,2.0913218440395567e-11,0.0,0
bimodal,0.9821,6.0,401,2.9280753378669533e-10,5.85154147358935e-12,5.706777973820522e-09,1.8353140294411738e-10,9.598118807083545e-09,2.421141383015658e-11,0.0,0
bimodal,0.9821,6.0,801,2.919910044554667e-10,5.863531882255302e-12,6.0684863491396475e-09,1.9540999870656627e-10,1.0266393920042512e-08,2.593713539785031e-11,0.0,0
bimodal,0.9821,8.0,201,1.9348824891887205e-16,3.708144902248023e-14,1.0160023906008359e-14,3.175583267651256e-16,9.30262217556894e-16,1.79959607464908e-18,0.0,0
bimodal,0.9821,8.0,401,1.323796941026779e-16,3.708144902248023e-14,1.2297152298763555e-14,3.8437561076376324e-16,1.1710349489081985e-15,2.269746992280083e-18,0.0,0
