rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.5,0.1,4,4.0,401,0.02,6.261721558010195e-09,1.8083262421526882e-09,2.5040233691291895e-07,1.0
0.5,0.2,0,4.0,401,0.02,1.2751284731933617e-07,7.423138469789952e-08,7.123844565990438e-09,1.0
0.5,0.2,1,4.0,401,0.02,0.0015973066918937811,0.0007755756026747929,7.859576118170598e-13,1.0
0.5,0.2,2,4.0,401,0.02,1.4523066389595327e-05,9.507706755256518e-06,6.121098862288962e-11,1.0
0.5,0.2,3,4.0,401,0.02,9.349445928340387e-06,5.762953980401717e-06,9.738436208904753e-11,1.0
0.5,0.2,4,4.0,401,0.02,2.759475815799469e-06,1.982603607103054e-06,2.1811904405740996e-10,1.0
0.5,0.4,0,4.0,401,0.02,0.00011925470896114703,0.00013794984838673584,4.621332984767792e-12,1.0
0.5,0.4,1,4.0,401,0.02,0.0001772877934243268,0.0002101107678910129,2.67797138553239e-12,1.0
0.5,0.4,2,4.0,401,0.02,5.506148396176711e-06,8.870535226418381e-06,8.591446392918773e-11,1.0
0.5,0.4,3,4.0,401,0.02,0.00024050574918975517,0.0003439306914593298,1.8094122328079922e-12,1.0
0.5,0.4,4,4.0,401,0.02,0.00030488149005348316,0.0003767589706456598,1.958479449639063e-12,1.0
0.5,0.8,0,4.0,401,0.02,0.0006061889561973778,0.001818605120221862,4.945370709508426e-13,1.0
0.5,0.8,1,4.0,401,0.02,6.354040181248306e-05,0.00030583704230288075,3.849268271463486e-12,1.0
0.5,0.8,2,4.0,401,0.02,0.0007154332625081566,0.0022219386396736293,5.285571966268505e-13,1.0
0.5,0.8,3,4.0,401,0.02,0.0002235097816449502,0.0007543680798717473,1.8959592846747997e-12,1.0
0.5,0.8,4,4.0,401,0.02,0.0002456737225686384,0.0009255238904385555,1.5399568271778361e-12,1.0
0.5,1.6,0,4.0,401,0.02,0.00013735106989991953,0.002436426271956463,2.189831583342159e-12,1.0
0.5,1.6,1,4.0,401,0.02,5.894907176579867e-05,0.0014893387582645857,4.326398297632437e-12,1.0
0.5,1.6,2,4.0,401,0.02,0.00015245088840717144,0.002365179472221709,1.863402341191986e-12,1.0
