arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,256,13,8,0.7805895705723699,0.008979603132944413,0.3713925737046306,3.226249545924931,0.03444558832477725,0.016839404026914973
clean,256,14,8,0.7964462863774568,-0.005437085892696903,0.35147527370785503,2.81437052345727,0.008722882468212408,0.007903223461515447
noised,256,14,8,0.8000641726184835,-0.0033181057932114245,0.3656383213201456,2.2137856374188063,0.034423534328096785,0.007457101175803901
clean,256,15,8,0.7989267694026323,0.019931476883666227,0.362872588887341,2.657736732580662,0.015551429798176501,0.016522778215854135
noised,256,15,8,0.8035771865138446,0.026039077136148957,0.38134024481899426,3.3682342974623394,0.02960177757028952,0.02467722514888178
clean,256,16,8,0.7994594898049904,-0.0022009635722963295,0.35263856335342597,2.6460343391318117,0.010537505755757268,0.004587771963228086
noised,256,16,8,0.7948086464297035,0.005580651733873248,0.36368865636020825,4.3235811554674966,0.037172706308165125,0.010438306797878903
clean,256,17,8,0.8040925266404121,-0.00503191766542981,0.364526735927389,2.947645840847005,0.012214943192827636,0.007166596356857813
noised,256,17,8,0.7975807435097949,-0.005000494249144932,0.3786333202299352,2.563824817915336,0.021672446997551633,0.008130901358337243
clean,256,18,8,0.7901446675823867,-0.007929686247616894,0.3602631395024014,3.4031019314856836,0.01686978540057877,0.011589652690656057
noised,256,18,8,0.78599094749325,-0.011159534165869994,0.35493415716710497,3.35557314566035,0.03654858640127095,0.01762555191597613
clean,256,19,8,0.7955471701898004,0.00451113446206126,0.36086333320098113,2.960338548553584,0.018325690197663023,0.0061839867560035755
noised,256,19,8,0.813831751265459,-0.002971524690157457,0.33544946078910687,1.6667755901541748,0.05149318325356974,0.013493259289602029
clean,256,20,8,0.803018612770223,-0.00015059076962388335,0.351762300331047,2.752969757963501,0.01688673133280897,0.004515671409729442
